"Tissue","OG","n_pairs","Pairs","species","gene_id","transcript_root","galGal_geneID","taeGut_geneID"
"Muscle","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","ppdpf-a-like_stringtie_mRNA_46060","ppdpf-a-like_stringtie_mRNA_46060",NA,NA
"Muscle","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","ppdpf-a-like_stringtie_mRNA_51185","ppdpf-a-like_stringtie_mRNA_51185",NA,NA
"Muscle","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","DUFB8-like_stringtie_mRNA_4154","DUFB8-like_stringtie_mRNA_4154",NA,NA
"Muscle","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","NM_001245184.2.1","NM_001245184.2",NA,"NDUFB8"
"Muscle","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","NM_001006502.2.41","NM_001006502.2","NDUFB8",NA
"Muscle","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","DUFB8-like_stringtie_mRNA_18282","DUFB8-like_stringtie_mRNA_18282",NA,NA
"Muscle","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","NM_001245184.2.6581","NM_001245184.2",NA,"NDUFB8"
"Muscle","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","NM_001006502.2.12","NM_001006502.2","NDUFB8",NA
"Muscle","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","DUFB8-like_stringtie_mRNA_24295","DUFB8-like_stringtie_mRNA_24295",NA,NA
"Muscle","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","DUFB8-like_stringtie_mRNA_5969","DUFB8-like_stringtie_mRNA_5969",NA,NA
"Muscle","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","DUFB8-like_stringtie_mRNA_37860","DUFB8-like_stringtie_mRNA_37860",NA,NA
"Muscle","OG_0022124",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030288050.4.135","XM_030288050.4",NA,"DUSP14"
"Muscle","OG_0022124",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","DUSP14-like_stringtie_mRNA_38054","DUSP14-like_stringtie_mRNA_38054",NA,NA
"Muscle","OG_0022124",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","DUSP14-like_stringtie_mRNA_9495","DUSP14-like_stringtie_mRNA_9495",NA,NA
"Muscle","OG_0022124",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","DUSP14-like_stringtie_mRNA_44769","DUSP14-like_stringtie_mRNA_44769",NA,NA
"Muscle","OG_0022124",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030288050.4.2193","XM_030288050.4",NA,"DUSP14"
"Muscle","OG_0022124",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_40525","stringtie_mRNA_40525",NA,NA
"Muscle","OG_0022124",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030288050.4.432","XM_030288050.4",NA,"DUSP14"
"Muscle","OG_0022124",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030288050.4.60","XM_030288050.4",NA,"DUSP14"
"Muscle","OG_0022124",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030288050.4.469","XM_030288050.4",NA,"DUSP14"
"Muscle","OG_0022177",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","RPS4-like_stringtie_mRNA_36318","RPS4-like_stringtie_mRNA_36318",NA,NA
"Muscle","OG_0022177",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","RPS4-like_stringtie_mRNA_15635","RPS4-like_stringtie_mRNA_15635",NA,NA
"Muscle","OG_0022177",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","RPS4-like_stringtie_mRNA_21804","RPS4-like_stringtie_mRNA_21804",NA,NA
"Muscle","OG_0022177",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","RPS4-like_stringtie_mRNA_16253","RPS4-like_stringtie_mRNA_16253",NA,NA
"Muscle","OG_0022177",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","RPS4-like_stringtie_mRNA_41306","RPS4-like_stringtie_mRNA_41306",NA,NA
"Muscle","OG_0022177",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","NM_001245311.2.59","NM_001245311.2",NA,"RPS4X"
"Muscle","OG_0022177",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","RPS4-like_stringtie_mRNA_23973","RPS4-like_stringtie_mRNA_23973",NA,NA
"Muscle","OG_0022177",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","RPS4-like_stringtie_mRNA_40089","RPS4-like_stringtie_mRNA_40089",NA,NA
"Muscle","OG_0022177",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","NM_001245311.2.405","NM_001245311.2",NA,"RPS4X"
"Muscle","OG_0022497",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","DPT-like_stringtie_mRNA_48286","DPT-like_stringtie_mRNA_48286",NA,NA
"Muscle","OG_0022497",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","DPT-like_stringtie_mRNA_52376","DPT-like_stringtie_mRNA_52376",NA,NA
"Muscle","OG_0022497",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_002193636.6.41","XM_002193636.6",NA,"DPT"
"Muscle","OG_0022497",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","DPT-like_stringtie_mRNA_27386","DPT-like_stringtie_mRNA_27386",NA,NA
"Muscle","OG_0022497",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_002193636.6.496","XM_002193636.6",NA,"DPT"
"Muscle","OG_0022497",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_002193636.6.42","XM_002193636.6",NA,"DPT"
"Muscle","OG_0022497",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","XM_002193636.6.147","XM_002193636.6",NA,"DPT"
"Muscle","OG_0022497",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","DPT-like_stringtie_mRNA_39900","DPT-like_stringtie_mRNA_39900",NA,NA
"Muscle","OG_0022497",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","DPT-like_stringtie_mRNA_39357","DPT-like_stringtie_mRNA_39357",NA,NA
"Muscle","OG_0022900",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030271959.4.246","XM_030271959.4",NA,"MRPS18C"
"Muscle","OG_0022900",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030271959.4.296","XM_030271959.4",NA,"MRPS18C"
"Muscle","OG_0022900",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","MRPS18C-like_stringtie_mRNA_11337","MRPS18C-like_stringtie_mRNA_11337",NA,NA
"Muscle","OG_0022900",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030271959.4.459","XM_030271959.4",NA,"MRPS18C"
"Muscle","OG_0022900",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","MRPS18C-like_stringtie_mRNA_38822","MRPS18C-like_stringtie_mRNA_38822",NA,NA
"Muscle","OG_0022900",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","MRPS18C-like_stringtie_mRNA_11576","MRPS18C-like_stringtie_mRNA_11576",NA,NA
"Muscle","OG_0022900",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030271959.4.376","XM_030271959.4",NA,"MRPS18C"
"Muscle","OG_0022900",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","MRPS18C-like_stringtie_mRNA_36518","MRPS18C-like_stringtie_mRNA_36518",NA,NA
"Muscle","OG_0022900",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","MRPS18C-like_stringtie_mRNA_45529","MRPS18C-like_stringtie_mRNA_45529",NA,NA
"Muscle","OG_0022933",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","DUFA7-like_stringtie_mRNA_54696","DUFA7-like_stringtie_mRNA_54696",NA,NA
"Muscle","OG_0022933",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030257157.4.249","XM_030257157.4",NA,"NDUFA7"
"Muscle","OG_0022933",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030257157.4.197","XM_030257157.4",NA,"NDUFA7"
"Muscle","OG_0022933",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030257157.4.483","XM_030257157.4",NA,"NDUFA7"
"Muscle","OG_0022933",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","dufa7-like_stringtie_mRNA_27200","dufa7-like_stringtie_mRNA_27200",NA,NA
"Muscle","OG_0022933",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","DUFA7-like_stringtie_mRNA_45499","DUFA7-like_stringtie_mRNA_45499",NA,NA
"Muscle","OG_0022933",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","DUFA7-like_stringtie_mRNA_9736","DUFA7-like_stringtie_mRNA_9736",NA,NA
"Muscle","OG_0022933",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030257157.4.105","XM_030257157.4",NA,"NDUFA7"
"Muscle","OG_0022933",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030257157.4.636","XM_030257157.4",NA,"NDUFA7"
"Muscle","OG_0022955",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","NM_001245227.2.284","NM_001245227.2",NA,"EDF1"
"Muscle","OG_0022955",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","NM_001245227.2.198","NM_001245227.2",NA,"EDF1"
"Muscle","OG_0022955",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_001245227.2.697","NM_001245227.2",NA,"EDF1"
"Muscle","OG_0022955",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","NM_001245227.2.346","NM_001245227.2",NA,"EDF1"
"Muscle","OG_0022955",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","NM_001245227.2.3672","NM_001245227.2",NA,"EDF1"
"Muscle","OG_0022955",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","EDF1-like_stringtie_mRNA_21268","EDF1-like_stringtie_mRNA_21268",NA,NA
"Muscle","OG_0022955",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","NM_001245227.2.336","NM_001245227.2",NA,"EDF1"
"Muscle","OG_0022955",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","NM_001245227.2.24","NM_001245227.2",NA,"EDF1"
"Muscle","OG_0022955",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","EDF1-like_stringtie_mRNA_27024","EDF1-like_stringtie_mRNA_27024",NA,NA
"Muscle","OG_0023425",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_012574535.5.170","XM_012574535.5",NA,"PPP1R27"
"Muscle","OG_0023425",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_012574535.5.181","XM_012574535.5",NA,"PPP1R27"
"Muscle","OG_0023425",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Ppp1r27-like_stringtie_mRNA_44779","Ppp1r27-like_stringtie_mRNA_44779",NA,NA
"Muscle","OG_0023425",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_012574535.5.132","XM_012574535.5",NA,"PPP1R27"
"Muscle","OG_0023425",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_012574535.5.4271","XM_012574535.5",NA,"PPP1R27"
"Muscle","OG_0023425",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Ppp1r27-like_stringtie_mRNA_3386","Ppp1r27-like_stringtie_mRNA_3386",NA,NA
"Muscle","OG_0023425",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_012574535.5.772","XM_012574535.5",NA,"PPP1R27"
"Muscle","OG_0023425",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_012574535.5.78","XM_012574535.5",NA,"PPP1R27"
"Muscle","OG_0023425",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_012574535.5.289","XM_012574535.5",NA,"PPP1R27"
"Muscle","OG_0023447",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_012574575.5.10","XM_012574575.5",NA,"NOP16"
"Muscle","OG_0023447",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","op16-like_stringtie_mRNA_29663","op16-like_stringtie_mRNA_29663",NA,NA
"Muscle","OG_0023447",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_012574575.5.15","XM_012574575.5",NA,"NOP16"
"Muscle","OG_0023447",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_012574575.5.53","XM_012574575.5",NA,"NOP16"
"Muscle","OG_0023447",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_012574575.5.883","XM_012574575.5",NA,"NOP16"
"Muscle","OG_0023447",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","op16-like_stringtie_mRNA_561","op16-like_stringtie_mRNA_561",NA,NA
"Muscle","OG_0023447",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","op16-like_stringtie_mRNA_12898","op16-like_stringtie_mRNA_12898",NA,NA
"Muscle","OG_0023447",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_012574575.5.20","XM_012574575.5",NA,"NOP16"
"Muscle","OG_0023447",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_012574575.5.38","XM_012574575.5",NA,"NOP16"
"Muscle","OG_0023464",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Rpl31-like_stringtie_mRNA_28857","Rpl31-like_stringtie_mRNA_28857",NA,NA
"Muscle","OG_0023464",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","NM_001245828.1.19","NM_001245828.1",NA,"RPL31"
"Muscle","OG_0023464",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_072922554.1.135","XM_072922554.1",NA,"RPL31"
"Muscle","OG_0023464",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","NM_001245828.1.35","NM_001245828.1",NA,"RPL31"
"Muscle","OG_0023464",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","Rpl31-like_stringtie_mRNA_47154","Rpl31-like_stringtie_mRNA_47154",NA,NA
"Muscle","OG_0023464",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_072922554.1.2","XM_072922554.1",NA,"RPL31"
"Muscle","OG_0023464",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Rpl31-like_stringtie_mRNA_30516","Rpl31-like_stringtie_mRNA_30516",NA,NA
"Muscle","OG_0023464",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","Rpl31-like_stringtie_mRNA_10249","Rpl31-like_stringtie_mRNA_10249",NA,NA
"Muscle","OG_0023464",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","NM_001245828.1.15","NM_001245828.1",NA,"RPL31"
"Muscle","OG_0023471",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","snrpd3-like_stringtie_mRNA_54018","snrpd3-like_stringtie_mRNA_54018",NA,NA
"Muscle","OG_0023471",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","snrpd3-like_stringtie_mRNA_16467","snrpd3-like_stringtie_mRNA_16467",NA,NA
"Muscle","OG_0023471",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","NM_001245172.2.98","NM_001245172.2",NA,"SNRPD3"
"Muscle","OG_0023471",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","NM_001245172.2.80","NM_001245172.2",NA,"SNRPD3"
"Muscle","OG_0023471",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","snrpd3-like_stringtie_mRNA_29542","snrpd3-like_stringtie_mRNA_29542",NA,NA
"Muscle","OG_0023471",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_012578011.5.121","XM_012578011.5",NA,"SNRPD3"
"Muscle","OG_0023471",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_29358","stringtie_mRNA_29358",NA,NA
"Muscle","OG_0023471",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","snrpd3-like_stringtie_mRNA_1815","snrpd3-like_stringtie_mRNA_1815",NA,NA
"Muscle","OG_0023471",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","snrpd3-like_stringtie_mRNA_49953","snrpd3-like_stringtie_mRNA_49953",NA,NA
"Muscle","OG_0025593",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_012578225.3.284","XM_012578225.3",NA,"LOC100218607"
"Muscle","OG_0025593",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","C8g-like_stringtie_mRNA_8668","C8g-like_stringtie_mRNA_8668",NA,NA
"Muscle","OG_0025593",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","stringtie_mRNA_41245","stringtie_mRNA_41245",NA,NA
"Muscle","OG_0025593",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","stringtie_mRNA_40866","stringtie_mRNA_40866",NA,NA
"Muscle","OG_0025593",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","stringtie_mRNA_4801","stringtie_mRNA_4801",NA,NA
"Muscle","OG_0025593",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_012578225.3.143","XM_012578225.3",NA,"LOC100218607"
"Muscle","OG_0025593",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_012578225.3.1015","XM_012578225.3",NA,"LOC100218607"
"Muscle","OG_0025593",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","stringtie_mRNA_33228","stringtie_mRNA_33228",NA,NA
"Muscle","OG_0025593",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_012578225.3.1342","XM_012578225.3",NA,"LOC100218607"
"Muscle","OG_0025640",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","NM_001245760.1.276","NM_001245760.1",NA,"SSR3"
"Muscle","OG_0025640",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","SSR3-like_stringtie_mRNA_62111","SSR3-like_stringtie_mRNA_62111",NA,NA
"Muscle","OG_0025640",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","NM_001245760.1.208","NM_001245760.1",NA,"SSR3"
"Muscle","OG_0025640",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","SSR3-like_stringtie_mRNA_38662","SSR3-like_stringtie_mRNA_38662",NA,NA
"Muscle","OG_0025640",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","SSR3-like_stringtie_mRNA_18696","SSR3-like_stringtie_mRNA_18696",NA,NA
"Muscle","OG_0025640",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","NM_001245760.1.154","NM_001245760.1",NA,"SSR3"
"Muscle","OG_0025640",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","SSR3-like_stringtie_mRNA_40236","SSR3-like_stringtie_mRNA_40236",NA,NA
"Muscle","OG_0025640",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","SSR3-like_stringtie_mRNA_38639","SSR3-like_stringtie_mRNA_38639",NA,NA
"Muscle","OG_0025640",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","NM_001245760.1.1144","NM_001245760.1",NA,"SSR3"
"Muscle","OG_0025650",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","RPS27A-like_stringtie_mRNA_56764","RPS27A-like_stringtie_mRNA_56764",NA,NA
"Muscle","OG_0025650",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_002199599.7.125","XM_002199599.7",NA,"RPS27A"
"Muscle","OG_0025650",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","RPS27A-like_stringtie_mRNA_47595","RPS27A-like_stringtie_mRNA_47595",NA,NA
"Muscle","OG_0025650",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_002199599.7.183","XM_002199599.7",NA,"RPS27A"
"Muscle","OG_0025650",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_002199599.7.592","XM_002199599.7",NA,"RPS27A"
"Muscle","OG_0025650",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_002199599.7.14","XM_002199599.7",NA,"RPS27A"
"Muscle","OG_0025650",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_002199599.7.121","XM_002199599.7",NA,"RPS27A"
"Muscle","OG_0025650",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_002199599.7.39","XM_002199599.7",NA,"RPS27A"
"Muscle","OG_0025650",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_002199599.7.150","XM_002199599.7",NA,"RPS27A"
"Muscle","OG_0025660",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","HINT3-like_stringtie_mRNA_57130","HINT3-like_stringtie_mRNA_57130",NA,NA
